Country,Crop,Average_annual_rainfall(mm),Pesticides_used(tonnes),Average_temperature(degree C),Crop_yield(hg/ha)
Ecuador,Wheat,2274.0,7344.0,21.88,6100
Ecuador,Cassava,2274.0,1302.49,22.23,40153
Ecuador,Cassava,2274.0,1302.49,17.78,40153
Ecuador,Cassava,2274.0,1302.49,22.47,40153
Ecuador,Maize,2274.0,1302.49,22.23,14319
Ecuador,Maize,2274.0,1302.49,17.78,14319
Ecuador,Maize,2274.0,1302.49,22.47,14319
Ecuador,Plantains and others,2274.0,1302.49,22.23,59057
Ecuador,Plantains and others,2274.0,1302.49,17.78,59057
Ecuador,Plantains and others,2274.0,1302.49,22.47,59057
Ecuador,Potatoes,2274.0,1302.49,22.23,48788
Ecuador,Potatoes,2274.0,1302.49,17.78,48788
Ecuador,Potatoes,2274.0,1302.49,22.47,48788
Ecuador,"Rice, paddy",2274.0,1302.49,22.23,38746
Ecuador,"Rice, paddy",2274.0,1302.49,17.78,38746
Ecuador,"Rice, paddy",2274.0,1302.49,22.47,38746
Ecuador,Sorghum,2274.0,1302.49,22.23,20000
Ecuador,Sorghum,2274.0,1302.49,17.78,20000
Ecuador,Sorghum,2274.0,1302.49,22.47,20000
Ecuador,Soybeans,2274.0,1302.49,22.23,19963
Ecuador,Soybeans,2274.0,1302.49,17.78,19963
Ecuador,Soybeans,2274.0,1302.49,22.47,19963
Ecuador,Sweet potatoes,2274.0,1302.49,22.23,13019
Ecuador,Sweet potatoes,2274.0,1302.49,17.78,13019
Ecuador,Sweet potatoes,2274.0,1302.49,22.47,13019
Ecuador,Wheat,2274.0,1302.49,22.23,5696
Ecuador,Wheat,2274.0,1302.49,17.78,5696
Ecuador,Wheat,2274.0,1302.49,22.47,5696
Ecuador,Cassava,2274.0,29799.84,22.04,39602
Ecuador,Cassava,2274.0,29799.84,17.73,39602
Ecuador,Cassava,2274.0,29799.84,22.33,39602
Ecuador,Maize,2274.0,29799.84,22.04,18841
Ecuador,Maize,2274.0,29799.84,17.73,18841
Ecuador,Maize,2274.0,29799.84,22.33,18841
Ecuador,Plantains and others,2274.0,29799.84,22.04,58351
Ecuador,Plantains and others,2274.0,29799.84,17.73,58351
Ecuador,Plantains and others,2274.0,29799.84,22.33,58351
Ecuador,Potatoes,2274.0,29799.84,22.04,71587
Ecuador,Potatoes,2274.0,29799.84,17.73,71587
Ecuador,Potatoes,2274.0,29799.84,22.33,71587
Ecuador,"Rice, paddy",2274.0,29799.84,22.04,42187
Ecuador,"Rice, paddy",2274.0,29799.84,17.73,42187
Ecuador,"Rice, paddy",2274.0,29799.84,22.33,42187
Ecuador,Sorghum,2274.0,29799.84,22.04,20000
Ecuador,Sorghum,2274.0,29799.84,17.73,20000
Ecuador,Sorghum,2274.0,29799.84,22.33,20000
Ecuador,Soybeans,2274.0,29799.84,22.04,16610
Ecuador,Soybeans,2274.0,29799.84,17.73,16610
Ecuador,Soybeans,2274.0,29799.84,22.33,16610
Ecuador,Sweet potatoes,2274.0,29799.84,22.04,25760
Ecuador,Sweet potatoes,2274.0,29799.84,17.73,25760
Ecuador,Sweet potatoes,2274.0,29799.84,22.33,25760
Ecuador,Wheat,2274.0,29799.84,22.04,8053
Ecuador,Wheat,2274.0,29799.84,17.73,8053
Ecuador,Wheat,2274.0,29799.84,22.33,8053
Ecuador,Cassava,2274.0,18391.23,21.82,44199
Ecuador,Cassava,2274.0,18391.23,17.67,44199
Ecuador,Cassava,2274.0,18391.23,22.21,44199
Ecuador,Maize,2274.0,18391.23,21.82,21232
Ecuador,Maize,2274.0,18391.23,17.67,21232
Ecuador,Maize,2274.0,18391.23,22.21,21232
Ecuador,Plantains and others,2274.0,18391.23,21.82,60846
Ecuador,Plantains and others,2274.0,18391.23,17.67,60846
Ecuador,Plantains and others,2274.0,18391.23,22.21,60846
Ecuador,Potatoes,2274.0,18391.23,21.82,69668
Ecuador,Potatoes,2274.0,18391.23,17.67,69668
Ecuador,Potatoes,2274.0,18391.23,22.21,69668
Ecuador,"Rice, paddy",2274.0,18391.23,21.82,38989
Ecuador,"Rice, paddy",2274.0,18391.23,17.67,38989
Ecuador,"Rice, paddy",2274.0,18391.23,22.21,38989
Ecuador,Sorghum,2274.0,18391.23,21.82,14865
Ecuador,Sorghum,2274.0,18391.23,17.67,14865
Ecuador,Sorghum,2274.0,18391.23,22.21,14865
Ecuador,Soybeans,2274.0,18391.23,21.82,19646
Ecuador,Soybeans,2274.0,18391.23,17.67,19646
Ecuador,Soybeans,2274.0,18391.23,22.21,19646
Ecuador,Sweet potatoes,2274.0,18391.23,21.82,30654
Ecuador,Sweet potatoes,2274.0,18391.23,17.67,30654
Ecuador,Sweet potatoes,2274.0,18391.23,22.21,30654
Ecuador,Wheat,2274.0,18391.23,21.82,7220
Ecuador,Wheat,2274.0,18391.23,17.67,7220
Ecuador,Wheat,2274.0,18391.23,22.21,7220
Ecuador,Cassava,2274.0,7953.42,22.09,34279
Ecuador,Cassava,2274.0,7953.42,17.6,34279
Ecuador,Cassava,2274.0,7953.42,22.31,34279
Ecuador,Maize,2274.0,7953.42,22.09,18776
Ecuador,Maize,2274.0,7953.42,17.6,18776
Ecuador,Maize,2274.0,7953.42,22.31,18776
Ecuador,Plantains and others,2274.0,7953.42,22.09,56123
Ecuador,Plantains and others,2274.0,7953.42,17.6,56123
Ecuador,Plantains and others,2274.0,7953.42,22.31,56123
Ecuador,Potatoes,2274.0,7953.42,22.09,69768
Ecuador,Potatoes,2274.0,7953.42,17.6,69768
Ecuador,Potatoes,2274.0,7953.42,22.31,69768
Ecuador,"Rice, paddy",2274.0,7953.42,22.09,41986
Ecuador,"Rice, paddy",2274.0,7953.42,17.6,41986
Ecuador,"Rice, paddy",2274.0,7953.42,22.31,41986
Ecuador,Sorghum,2274.0,7953.42,22.09,15068
Ecuador,Sorghum,2274.0,7953.42,17.6,15068
Ecuador,Sorghum,2274.0,7953.42,22.31,15068
Ecuador,Soybeans,2274.0,7953.42,22.09,11500
Ecuador,Soybeans,2274.0,7953.42,17.6,11500
Ecuador,Soybeans,2274.0,7953.42,22.31,11500
Ecuador,Sweet potatoes,2274.0,7953.42,22.09,18750
Ecuador,Sweet potatoes,2274.0,7953.42,17.6,18750
Ecuador,Sweet potatoes,2274.0,7953.42,22.31,18750
Ecuador,Wheat,2274.0,7953.42,22.09,7774
Ecuador,Wheat,2274.0,7953.42,17.6,7774
Ecuador,Wheat,2274.0,7953.42,22.31,7774
Ecuador,Cassava,2274.0,14156.16,21.68,45107
Ecuador,Cassava,2274.0,14156.16,17.44,45107
Ecuador,Cassava,2274.0,14156.16,21.99,45107
Ecuador,Maize,2274.0,14156.16,21.68,23105
Ecuador,Maize,2274.0,14156.16,17.44,23105
Ecuador,Maize,2274.0,14156.16,21.99,23105
Ecuador,Plantains and others,2274.0,14156.16,21.68,55969
Ecuador,Plantains and others,2274.0,14156.16,17.44,55969
Ecuador,Plantains and others,2274.0,14156.16,21.99,55969
Ecuador,Potatoes,2274.0,14156.16,21.68,68022
Ecuador,Potatoes,2274.0,14156.16,17.44,68022
Ecuador,Potatoes,2274.0,14156.16,21.99,68022
Ecuador,"Rice, paddy",2274.0,14156.16,21.68,43555
Ecuador,"Rice, paddy",2274.0,14156.16,17.44,43555
Ecuador,"Rice, paddy",2274.0,14156.16,21.99,43555
Ecuador,Sorghum,2274.0,14156.16,21.68,16000
Ecuador,Sorghum,2274.0,14156.16,17.44,16000
Ecuador,Sorghum,2274.0,14156.16,21.99,16000
Ecuador,Soybeans,2274.0,14156.16,21.68,17188
Ecuador,Soybeans,2274.0,14156.16,17.44,17188
Ecuador,Soybeans,2274.0,14156.16,21.99,17188
Ecuador,Sweet potatoes,2274.0,14156.16,21.68,18824
Ecuador,Sweet potatoes,2274.0,14156.16,17.44,18824
Ecuador,Sweet potatoes,2274.0,14156.16,21.99,18824
Ecuador,Wheat,2274.0,14156.16,21.68,8186
Ecuador,Wheat,2274.0,14156.16,17.44,8186
Ecuador,Wheat,2274.0,14156.16,21.99,8186
Ecuador,Cassava,2274.0,15396.14,21.72,51231
Ecuador,Cassava,2274.0,15396.14,17.16,51231
Ecuador,Cassava,2274.0,15396.14,21.89,51231
Ecuador,Maize,2274.0,15396.14,21.72,22442
Ecuador,Maize,2274.0,15396.14,17.16,22442
Ecuador,Maize,2274.0,15396.14,21.89,22442
Ecuador,Plantains and others,2274.0,15396.14,21.72,45571
Ecuador,Plantains and others,2274.0,15396.14,17.16,45571
Ecuador,Plantains and others,2274.0,15396.14,21.89,45571
Ecuador,Potatoes,2274.0,15396.14,21.72,61416
Ecuador,Potatoes,2274.0,15396.14,17.16,61416
Ecuador,Potatoes,2274.0,15396.14,21.89,61416
Ecuador,"Rice, paddy",2274.0,15396.14,21.72,40639
Ecuador,"Rice, paddy",2274.0,15396.14,17.16,40639
Ecuador,"Rice, paddy",2274.0,15396.14,21.89,40639
Ecuador,Sorghum,2274.0,15396.14,21.72,16000
Ecuador,Sorghum,2274.0,15396.14,17.16,16000
Ecuador,Sorghum,2274.0,15396.14,21.89,16000
Ecuador,Soybeans,2274.0,15396.14,21.72,16000
Ecuador,Soybeans,2274.0,15396.14,17.16,16000
Ecuador,Soybeans,2274.0,15396.14,21.89,16000
Ecuador,Sweet potatoes,2274.0,15396.14,21.72,21244
Ecuador,Sweet potatoes,2274.0,15396.14,17.16,21244
Ecuador,Sweet potatoes,2274.0,15396.14,21.89,21244
Ecuador,Wheat,2274.0,15396.14,21.72,7466
Ecuador,Wheat,2274.0,15396.14,17.16,7466
Ecuador,Wheat,2274.0,15396.14,21.89,7466
Ecuador,Cassava,2274.0,9666.87,22.01,31191
Ecuador,Cassava,2274.0,9666.87,17.76,31191
Ecuador,Cassava,2274.0,9666.87,22.42,31191
Ecuador,Maize,2274.0,9666.87,22.01,22003
Ecuador,Maize,2274.0,9666.87,17.76,22003
Ecuador,Maize,2274.0,9666.87,22.42,22003
Ecuador,Plantains and others,2274.0,9666.87,22.01,49631
Ecuador,Plantains and others,2274.0,9666.87,17.76,49631
Ecuador,Plantains and others,2274.0,9666.87,22.42,49631
Ecuador,Potatoes,2274.0,9666.87,22.01,58531
Ecuador,Potatoes,2274.0,9666.87,17.76,58531
Ecuador,Potatoes,2274.0,9666.87,22.42,58531
Ecuador,"Rice, paddy",2274.0,9666.87,22.01,40004
Ecuador,"Rice, paddy",2274.0,9666.87,17.76,40004
Ecuador,"Rice, paddy",2274.0,9666.87,22.42,40004
Ecuador,Sorghum,2274.0,9666.87,22.01,16447
Ecuador,Sorghum,2274.0,9666.87,17.76,16447
Ecuador,Sorghum,2274.0,9666.87,22.42,16447
Ecuador,Soybeans,2274.0,9666.87,22.01,16585
Ecuador,Soybeans,2274.0,9666.87,17.76,16585
Ecuador,Soybeans,2274.0,9666.87,22.42,16585
Ecuador,Sweet potatoes,2274.0,9666.87,22.01,18947
Ecuador,Sweet potatoes,2274.0,9666.87,17.76,18947
Ecuador,Sweet potatoes,2274.0,9666.87,22.42,18947
Ecuador,Wheat,2274.0,9666.87,22.01,8617
Ecuador,Wheat,2274.0,9666.87,17.76,8617
Ecuador,Wheat,2274.0,9666.87,22.42,8617
Ecuador,Cassava,2274.0,31637.12,21.98,32033
Ecuador,Cassava,2274.0,31637.12,17.79,32033
Ecuador,Cassava,2274.0,31637.12,22.3,32033
Ecuador,Maize,2274.0,31637.12,21.98,22348
Ecuador,Maize,2274.0,31637.12,17.79,22348
Ecuador,Maize,2274.0,31637.12,22.3,22348
Ecuador,Plantains and others,2274.0,31637.12,21.98,48375
Ecuador,Plantains and others,2274.0,31637.12,17.79,48375
Ecuador,Plantains and others,2274.0,31637.12,22.3,48375
Ecuador,Potatoes,2274.0,31637.12,21.98,87422
Ecuador,Potatoes,2274.0,31637.12,17.79,87422
Ecuador,Potatoes,2274.0,31637.12,22.3,87422
Ecuador,"Rice, paddy",2274.0,31637.12,21.98,43399
Ecuador,"Rice, paddy",2274.0,31637.12,17.79,43399
Ecuador,"Rice, paddy",2274.0,31637.12,22.3,43399
Ecuador,Sorghum,2274.0,31637.12,21.98,16254
Ecuador,Sorghum,2274.0,31637.12,17.79,16254
Ecuador,Sorghum,2274.0,31637.12,22.3,16254
Ecuador,Soybeans,2274.0,31637.12,21.98,16279
Ecuador,Soybeans,2274.0,31637.12,17.79,16279
Ecuador,Soybeans,2274.0,31637.12,22.3,16279
Ecuador,Sweet potatoes,2274.0,31637.12,21.98,18963
Ecuador,Sweet potatoes,2274.0,31637.12,17.79,18963
Ecuador,Sweet potatoes,2274.0,31637.12,22.3,18963
Ecuador,Wheat,2274.0,31637.12,21.98,8912
Ecuador,Wheat,2274.0,31637.12,17.79,8912
Ecuador,Wheat,2274.0,31637.12,22.3,8912
Ecuador,Cassava,2274.0,17529.44,21.78,28346
Ecuador,Cassava,2274.0,17529.44,17.42,28346
Ecuador,Cassava,2274.0,17529.44,22.11,28346
Ecuador,Maize,2274.0,17529.44,21.78,16672
Ecuador,Maize,2274.0,17529.44,17.42,16672
Ecuador,Maize,2274.0,17529.44,22.11,16672
Ecuador,Plantains and others,2274.0,17529.44,21.78,51321
Ecuador,Plantains and others,2274.0,17529.44,17.42,51321
Ecuador,Plantains and others,2274.0,17529.44,22.11,51321
Ecuador,Potatoes,2274.0,17529.44,21.78,77752
Ecuador,Potatoes,2274.0,17529.44,17.42,77752
Ecuador,Potatoes,2274.0,17529.44,22.11,77752
Ecuador,"Rice, paddy",2274.0,17529.44,21.78,44792
Ecuador,"Rice, paddy",2274.0,17529.44,17.42,44792
Ecuador,"Rice, paddy",2274.0,17529.44,22.11,44792
Ecuador,Sorghum,2274.0,17529.44,21.78,15838
Ecuador,Sorghum,2274.0,17529.44,17.42,15838
Ecuador,Sorghum,2274.0,17529.44,22.11,15838
Ecuador,Soybeans,2274.0,17529.44,21.78,16250
Ecuador,Soybeans,2274.0,17529.44,17.42,16250
Ecuador,Soybeans,2274.0,17529.44,22.11,16250
Ecuador,Sweet potatoes,2274.0,17529.44,21.78,19113
Ecuador,Sweet potatoes,2274.0,17529.44,17.42,19113
Ecuador,Sweet potatoes,2274.0,17529.44,22.11,19113
Ecuador,Wheat,2274.0,17529.44,21.78,9249
Ecuador,Wheat,2274.0,17529.44,17.42,9249
Ecuador,Wheat,2274.0,17529.44,22.11,9249
Ecuador,Cassava,2274.0,11469.74,21.86,45419
Ecuador,Cassava,2274.0,11469.74,17.46,45419
Ecuador,Cassava,2274.0,11469.74,22.16,45419
Ecuador,Maize,2274.0,11469.74,21.86,27324
Ecuador,Maize,2274.0,11469.74,17.46,27324
Ecuador,Maize,2274.0,11469.74,22.16,27324
Ecuador,Plantains and others,2274.0,11469.74,21.86,60942
Ecuador,Plantains and others,2274.0,11469.74,17.46,60942
Ecuador,Plantains and others,2274.0,11469.74,22.16,60942
Ecuador,Potatoes,2274.0,11469.74,21.86,83078
Ecuador,Potatoes,2274.0,11469.74,17.46,83078
Ecuador,Potatoes,2274.0,11469.74,22.16,83078
Ecuador,"Rice, paddy",2274.0,11469.74,21.86,42178
Ecuador,"Rice, paddy",2274.0,11469.74,17.46,42178
Ecuador,"Rice, paddy",2274.0,11469.74,22.16,42178
Ecuador,Sorghum,2274.0,11469.74,21.86,15667
Ecuador,Sorghum,2274.0,11469.74,17.46,15667
Ecuador,Sorghum,2274.0,11469.74,22.16,15667
Ecuador,Soybeans,2274.0,11469.74,21.86,16923
Ecuador,Soybeans,2274.0,11469.74,17.46,16923
Ecuador,Soybeans,2274.0,11469.74,22.16,16923
Ecuador,Sweet potatoes,2274.0,11469.74,21.86,19575
Ecuador,Sweet potatoes,2274.0,11469.74,17.46,19575
Ecuador,Sweet potatoes,2274.0,11469.74,22.16,19575
Ecuador,Wheat,2274.0,11469.74,21.86,7995
Ecuador,Wheat,2274.0,11469.74,17.46,7995
Ecuador,Wheat,2274.0,11469.74,22.16,7995
Ecuador,Cassava,2274.0,6471.77,21.69,25112
Ecuador,Cassava,2274.0,6471.77,17.28,25112
Ecuador,Cassava,2274.0,6471.77,21.94,25112
Ecuador,Maize,2274.0,6471.77,21.69,23702
Ecuador,Maize,2274.0,6471.77,17.28,23702
Ecuador,Maize,2274.0,6471.77,21.94,23702
Ecuador,Plantains and others,2274.0,6471.77,21.69,49591
Ecuador,Plantains and others,2274.0,6471.77,17.28,49591
Ecuador,Plantains and others,2274.0,6471.77,21.94,49591
Ecuador,Potatoes,2274.0,6471.77,21.69,73131
Ecuador,Potatoes,2274.0,6471.77,17.28,73131
Ecuador,Potatoes,2274.0,6471.77,21.94,73131
Ecuador,"Rice, paddy",2274.0,6471.77,21.69,38210
Ecuador,"Rice, paddy",2274.0,6471.77,17.28,38210
Ecuador,"Rice, paddy",2274.0,6471.77,21.94,38210
Ecuador,Sorghum,2274.0,6471.77,21.69,15608
Ecuador,Sorghum,2274.0,6471.77,17.28,15608
Ecuador,Sorghum,2274.0,6471.77,21.94,15608
Ecuador,Soybeans,2274.0,6471.77,21.69,16585
Ecuador,Soybeans,2274.0,6471.77,17.28,16585
Ecuador,Soybeans,2274.0,6471.77,21.94,16585
Ecuador,Sweet potatoes,2274.0,6471.77,21.69,19113
Ecuador,Sweet potatoes,2274.0,6471.77,17.28,19113
Ecuador,Sweet potatoes,2274.0,6471.77,21.94,19113
Ecuador,Wheat,2274.0,6471.77,21.69,7064
Ecuador,Wheat,2274.0,6471.77,17.28,7064
Ecuador,Wheat,2274.0,6471.77,21.94,7064
Egypt,Maize,51.0,13214.0,20.73,57803
Egypt,Maize,51.0,13214.0,21.6,57803
Egypt,Potatoes,51.0,13214.0,20.73,205592
Egypt,Potatoes,51.0,13214.0,21.6,205592
Egypt,"Rice, paddy",51.0,13214.0,20.73,72663
Egypt,"Rice, paddy",51.0,13214.0,21.6,72663
Egypt,Sorghum,51.0,13214.0,20.73,46920
Egypt,Sorghum,51.0,13214.0,21.6,46920
Egypt,Soybeans,51.0,13214.0,20.73,25773
Egypt,Soybeans,51.0,13214.0,21.6,25773
Egypt,Sweet potatoes,51.0,13214.0,20.73,257930
Egypt,Sweet potatoes,51.0,13214.0,21.6,257930
Egypt,Wheat,51.0,13214.0,20.73,51967
Egypt,Wheat,51.0,13214.0,21.6,51967
Egypt,Maize,51.0,8255.0,20.64,58951
Egypt,Maize,51.0,8255.0,21.65,58951
Egypt,Potatoes,51.0,8255.0,20.64,202345
Egypt,Potatoes,51.0,8255.0,21.65,202345
Egypt,"Rice, paddy",51.0,8255.0,20.64,74554
Egypt,"Rice, paddy",51.0,8255.0,21.65,74554
Egypt,Sorghum,51.0,8255.0,20.64,49724
Egypt,Sorghum,51.0,8255.0,21.65,49724
Egypt,Soybeans,51.0,8255.0,20.64,28366
Egypt,Soybeans,51.0,8255.0,21.65,28366
Egypt,Sweet potatoes,51.0,8255.0,20.64,270456
Egypt,Sweet potatoes,51.0,8255.0,21.65,270456
Egypt,Wheat,51.0,8255.0,20.64,48163
Egypt,Wheat,51.0,8255.0,21.65,48163
Egypt,Maize,51.0,6156.0,20.09,61346
Egypt,Maize,51.0,6156.0,21.11,61346
Egypt,Potatoes,51.0,6156.0,20.09,209071
Egypt,Potatoes,51.0,6156.0,21.11,209071
Egypt,"Rice, paddy",51.0,6156.0,20.09,76511
Egypt,"Rice, paddy",51.0,6156.0,21.11,76511
Egypt,Sorghum,51.0,6156.0,20.09,51247
Egypt,Sorghum,51.0,6156.0,21.11,51247
Egypt,Soybeans,51.0,6156.0,20.09,26981
Egypt,Soybeans,51.0,6156.0,21.11,26981
Egypt,Sweet potatoes,51.0,6156.0,20.09,241308
Egypt,Sweet potatoes,51.0,6156.0,21.11,241308
Egypt,Wheat,51.0,6156.0,20.09,52546
Egypt,Wheat,51.0,6156.0,21.11,52546
Egypt,Maize,51.0,4175.0,20.74,60780
Egypt,Maize,51.0,4175.0,21.79,60780
Egypt,Potatoes,51.0,4175.0,20.74,207792
Egypt,Potatoes,51.0,4175.0,21.79,207792
Egypt,"Rice, paddy",51.0,4175.0,20.74,77184
Egypt,"Rice, paddy",51.0,4175.0,21.79,77184
Egypt,Sorghum,51.0,4175.0,20.74,53366
Egypt,Sorghum,51.0,4175.0,21.79,53366
Egypt,Soybeans,51.0,4175.0,20.74,27534
Egypt,Soybeans,51.0,4175.0,21.79,27534
Egypt,Sweet potatoes,51.0,4175.0,20.74,260629
Egypt,Sweet potatoes,51.0,4175.0,21.79,260629
Egypt,Wheat,51.0,4175.0,20.74,52970
Egypt,Wheat,51.0,4175.0,21.79,52970
Egypt,Maize,51.0,4283.0,21.1,59065
Egypt,Maize,51.0,4283.0,22.02,59065
Egypt,Potatoes,51.0,4283.0,21.1,204487
Egypt,Potatoes,51.0,4283.0,22.02,204487
Egypt,"Rice, paddy",51.0,4283.0,21.1,79130
Egypt,"Rice, paddy",51.0,4283.0,22.02,79130
Egypt,Sorghum,51.0,4283.0,21.1,46272
Egypt,Sorghum,51.0,4283.0,22.02,46272
Egypt,Soybeans,51.0,4283.0,21.1,28828
Egypt,Soybeans,51.0,4283.0,22.02,28828
Egypt,Sweet potatoes,51.0,4283.0,21.1,247138
Egypt,Sweet potatoes,51.0,4283.0,22.02,247138
Egypt,Wheat,51.0,4283.0,21.1,50026
Egypt,Wheat,51.0,4283.0,22.02,50026
Egypt,Maize,51.0,4391.0,20.62,61630
Egypt,Maize,51.0,4391.0,21.56,61630
Egypt,Potatoes,51.0,4391.0,20.62,211244
Egypt,Potatoes,51.0,4391.0,21.56,211244
Egypt,"Rice, paddy",51.0,4391.0,20.62,81356
Egypt,"Rice, paddy",51.0,4391.0,21.56,81356
Egypt,Sorghum,51.0,4391.0,20.62,44770
Egypt,Sorghum,51.0,4391.0,21.56,44770
Egypt,Soybeans,51.0,4391.0,20.62,24344
Egypt,Soybeans,51.0,4391.0,21.56,24344
Egypt,Sweet potatoes,51.0,4391.0,20.62,259786
Egypt,Sweet potatoes,51.0,4391.0,21.56,259786
Egypt,Wheat,51.0,4391.0,20.62,54221
Egypt,Wheat,51.0,4391.0,21.56,54221
Egypt,Maize,51.0,4499.0,20.85,69523
Egypt,Maize,51.0,4499.0,21.88,69523
Egypt,Potatoes,51.0,4499.0,20.85,202048
Egypt,Potatoes,51.0,4499.0,21.88,202048
Egypt,"Rice, paddy",51.0,4499.0,20.85,82910
Egypt,"Rice, paddy",51.0,4499.0,21.88,82910
Egypt,Sorghum,51.0,4499.0,20.85,43520
Egypt,Sorghum,51.0,4499.0,21.88,43520
Egypt,Soybeans,51.0,4499.0,20.85,26103
Egypt,Soybeans,51.0,4499.0,21.88,26103
Egypt,Sweet potatoes,51.0,4499.0,20.85,231357
Egypt,Sweet potatoes,51.0,4499.0,21.88,231357
Egypt,Wheat,51.0,4499.0,20.85,56384
Egypt,Wheat,51.0,4499.0,21.88,56384
Egypt,Maize,51.0,4607.0,20.52,71298
Egypt,Maize,51.0,4607.0,21.45,71298
Egypt,Potatoes,51.0,4607.0,20.52,218355
Egypt,Potatoes,51.0,4607.0,21.45,218355
Egypt,"Rice, paddy",51.0,4607.0,20.52,84152
Egypt,"Rice, paddy",51.0,4607.0,21.45,84152
Egypt,Sorghum,51.0,4607.0,20.52,50427
Egypt,Sorghum,51.0,4607.0,21.45,50427
Egypt,Soybeans,51.0,4607.0,20.52,26223
Egypt,Soybeans,51.0,4607.0,21.45,26223
Egypt,Sweet potatoes,51.0,4607.0,20.52,224888
Egypt,Sweet potatoes,51.0,4607.0,21.45,224888
Egypt,Wheat,51.0,4607.0,20.52,55994
Egypt,Wheat,51.0,4607.0,21.45,55994
Egypt,Maize,51.0,4715.0,21.29,72257
Egypt,Maize,51.0,4715.0,22.36,72257
Egypt,Potatoes,51.0,4715.0,21.29,223302
Egypt,Potatoes,51.0,4715.0,22.36,223302
Egypt,"Rice, paddy",51.0,4715.0,21.29,86401
Egypt,"Rice, paddy",51.0,4715.0,22.36,86401
Egypt,Sorghum,51.0,4715.0,21.29,56077
Egypt,Sorghum,51.0,4715.0,22.36,56077
Egypt,Soybeans,51.0,4715.0,21.29,26207
Egypt,Soybeans,51.0,4715.0,22.36,26207
Egypt,Sweet potatoes,51.0,4715.0,21.29,240060
Egypt,Sweet potatoes,51.0,4715.0,22.36,240060
Egypt,Wheat,51.0,4715.0,21.29,59896
Egypt,Wheat,51.0,4715.0,22.36,59896
Egypt,Maize,51.0,4823.0,21.46,75174
Egypt,Maize,51.0,4823.0,22.28,75174
Egypt,Potatoes,51.0,4823.0,21.46,232915
Egypt,Potatoes,51.0,4823.0,22.28,232915
Egypt,"Rice, paddy",51.0,4823.0,21.46,88780
Egypt,"Rice, paddy",51.0,4823.0,22.28,88780
Egypt,Sorghum,51.0,4823.0,21.46,57692
Egypt,Sorghum,51.0,4823.0,22.28,57692
Egypt,Soybeans,51.0,4823.0,21.46,26367
Egypt,Soybeans,51.0,4823.0,22.28,26367
Egypt,Sweet potatoes,51.0,4823.0,21.46,240545
Egypt,Sweet potatoes,51.0,4823.0,22.28,240545
Egypt,Wheat,51.0,4823.0,21.46,63467
Egypt,Wheat,51.0,4823.0,22.28,63467
Egypt,Maize,51.0,4931.0,20.74,76800
Egypt,Maize,51.0,4931.0,21.49,76800
Egypt,Potatoes,51.0,4931.0,20.74,235931
Egypt,Potatoes,51.0,4931.0,21.49,235931
Egypt,"Rice, paddy",51.0,4931.0,20.74,91025
Egypt,"Rice, paddy",51.0,4931.0,21.49,91025
Egypt,Sorghum,51.0,4931.0,20.74,57885
Egypt,Sorghum,51.0,4931.0,21.49,57885
Egypt,Soybeans,51.0,4931.0,20.74,27199
Egypt,Soybeans,51.0,4931.0,21.49,27199
Egypt,Sweet potatoes,51.0,4931.0,20.74,273327
Egypt,Sweet potatoes,51.0,4931.0,21.49,273327
Egypt,Wheat,51.0,4931.0,20.74,63422
Egypt,Wheat,51.0,4931.0,21.49,63422
Egypt,Maize,51.0,5039.0,21.45,69798
Egypt,Maize,51.0,5039.0,22.33,69798
Egypt,Potatoes,51.0,5039.0,21.45,238739
Egypt,Potatoes,51.0,5039.0,22.33,238739
Egypt,"Rice, paddy",51.0,5039.0,21.45,92833
Egypt,"Rice, paddy",51.0,5039.0,22.33,92833
Egypt,Sorghum,51.0,5039.0,21.45,57964
Egypt,Sorghum,51.0,5039.0,22.33,57964
Egypt,Soybeans,51.0,5039.0,21.45,27922
Egypt,Soybeans,51.0,5039.0,22.33,27922
Egypt,Sweet potatoes,51.0,5039.0,21.45,266543
Egypt,Sweet potatoes,51.0,5039.0,22.33,266543
Egypt,Wheat,51.0,5039.0,21.45,63580
Egypt,Wheat,51.0,5039.0,22.33,63580
Egypt,Maize,51.0,5147.0,21.46,77656
Egypt,Maize,51.0,5147.0,22.41,77656
Egypt,Potatoes,51.0,5147.0,21.46,240382
Egypt,Potatoes,51.0,5147.0,22.41,240382
Egypt,"Rice, paddy",51.0,5147.0,21.46,93889
Egypt,"Rice, paddy",51.0,5147.0,22.41,93889
Egypt,Sorghum,51.0,5147.0,21.46,57756
Egypt,Sorghum,51.0,5147.0,22.41,57756
Egypt,Soybeans,51.0,5147.0,21.46,29904
Egypt,Soybeans,51.0,5147.0,22.41,29904
Egypt,Sweet potatoes,51.0,5147.0,21.46,276970
Egypt,Sweet potatoes,51.0,5147.0,22.41,276970
Egypt,Wheat,51.0,5147.0,21.46,64345
Egypt,Wheat,51.0,5147.0,22.41,64345
Egypt,Maize,51.0,5363.0,21.06,79087
Egypt,Maize,51.0,5363.0,22.08,79087
Egypt,Potatoes,51.0,5363.0,21.06,244443
Egypt,Potatoes,51.0,5363.0,22.08,244443
Egypt,"Rice, paddy",51.0,5363.0,21.06,98384
Egypt,"Rice, paddy",51.0,5363.0,22.08,98384
Egypt,Sorghum,51.0,5363.0,21.06,56674
